event_sequence,decision_sequence,agent_id,leg_id,mode,flow_contribution_pcu_per_hour,shared_state_key,departure_time,time_bin_start,base_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,total_flow_before,total_flow_after,state_version_after,global_version_after
126,532,384,384-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:39:30.900000,2026-07-07 08:30:00,80.0,30.0,36.0,110.0,116.0,6,126
127,539,390,390-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:41:42.720000,2026-07-07 08:30:00,80.0,36.0,42.0,116.0,122.0,7,127
128,542,382,382-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:42:33.720000,2026-07-07 08:30:00,80.0,42.0,48.0,122.0,128.0,8,128
129,543,175,175-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:42:36.840000,2026-07-07 08:30:00,80.0,48.0,54.0,128.0,134.0,9,129
130,545,503,503-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:42:50.400000,2026-07-07 08:30:00,80.0,54.0,60.0,134.0,140.0,10,130
131,549,14,14-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:43:45.900000,2026-07-07 08:30:00,80.0,60.0,66.0,140.0,146.0,11,131
132,550,238,238-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:44:00.180000,2026-07-07 08:30:00,80.0,66.0,72.0,146.0,152.0,12,132
133,551,128,128-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:44:01.980000,2026-07-07 08:30:00,80.0,72.0,78.0,152.0,158.0,13,133
134,552,108,108-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:44:34.680000,2026-07-07 08:30:00,80.0,78.0,84.0,158.0,164.0,14,134
135,563,54,54-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:46:45.660000,2026-07-07 08:30:00,80.0,84.0,90.0,164.0,170.0,15,135
136,565,218,218-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:47:21.240000,2026-07-07 08:30:00,80.0,90.0,96.0,170.0,176.0,16,136
137,575,603,603-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:49:34.140000,2026-07-07 08:30:00,80.0,96.0,102.0,176.0,182.0,17,137
138,577,711,711-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:49:51.360000,2026-07-07 08:30:00,80.0,102.0,108.0,182.0,188.0,18,138
139,579,597,597-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:49:53.400000,2026-07-07 08:30:00,80.0,108.0,114.0,188.0,194.0,19,139
140,580,121,121-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:49:53.400000,2026-07-07 08:30:00,80.0,114.0,120.0,194.0,200.0,20,140
141,584,355,355-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:54:48.360000,2026-07-07 08:30:00,80.0,120.0,126.0,200.0,206.0,21,141
142,597,256,256-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:57:07.320000,2026-07-07 08:30:00,80.0,126.0,132.0,206.0,212.0,22,142
143,601,446,446-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:58:08.700000,2026-07-07 08:30:00,80.0,132.0,138.0,212.0,218.0,23,143
144,603,789,789-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:58:14.340000,2026-07-07 08:30:00,80.0,138.0,144.0,218.0,224.0,24,144
145,606,628,628-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:58:41.040000,2026-07-07 08:30:00,80.0,144.0,150.0,224.0,230.0,25,145
146,610,116,116-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T08:30,2026-07-07 08:59:14.340000,2026-07-07 08:30:00,80.0,150.0,156.0,230.0,236.0,26,146
147,618,363,363-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:03:54.960000,2026-07-07 09:00:00,80.0,0.0,6.0,80.0,86.0,1,147
148,621,329,329-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:04:46.260000,2026-07-07 09:00:00,80.0,6.0,12.0,86.0,92.0,2,148
149,629,300,300-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:07:27.240000,2026-07-07 09:00:00,80.0,12.0,18.0,92.0,98.0,3,149
150,630,301,301-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:07:32.520000,2026-07-07 09:00:00,80.0,18.0,24.0,98.0,104.0,4,150
151,636,642,642-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:09:43.800000,2026-07-07 09:00:00,80.0,24.0,30.0,104.0,110.0,5,151
152,651,685,685-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:14:48.060000,2026-07-07 09:00:00,80.0,30.0,36.0,110.0,116.0,6,152
153,652,511,511-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:14:51.900000,2026-07-07 09:00:00,80.0,36.0,42.0,116.0,122.0,7,153
154,653,884,884-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:15:38.580000,2026-07-07 09:00:00,80.0,42.0,48.0,122.0,128.0,8,154
155,656,100,100-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:16:44.580000,2026-07-07 09:00:00,80.0,48.0,54.0,128.0,134.0,9,155
156,665,430,430-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:17:37.380000,2026-07-07 09:00:00,80.0,54.0,60.0,134.0,140.0,10,156
157,670,129,129-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:18:25.800000,2026-07-07 09:00:00,80.0,60.0,66.0,140.0,146.0,11,157
158,671,463,463-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:18:27.060000,2026-07-07 09:00:00,80.0,66.0,72.0,146.0,152.0,12,158
159,679,619,619-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:18:47.940000,2026-07-07 09:00:00,80.0,72.0,78.0,152.0,158.0,13,159
160,683,387,387-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:19:03,2026-07-07 09:00:00,80.0,78.0,84.0,158.0,164.0,14,160
161,684,136,136-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:19:03,2026-07-07 09:00:00,80.0,84.0,90.0,164.0,170.0,15,161
162,688,548,548-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:19:21.600000,2026-07-07 09:00:00,80.0,90.0,96.0,170.0,176.0,16,162
163,689,190,190-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:19:40.380000,2026-07-07 09:00:00,80.0,96.0,102.0,176.0,182.0,17,163
164,691,447,447-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:22:04.740000,2026-07-07 09:00:00,80.0,102.0,108.0,182.0,188.0,18,164
165,692,65,65-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:22:04.740000,2026-07-07 09:00:00,80.0,108.0,114.0,188.0,194.0,19,165
166,693,612,612-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:22:04.740000,2026-07-07 09:00:00,80.0,114.0,120.0,194.0,200.0,20,166
167,694,394,394-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:22:23.400000,2026-07-07 09:00:00,80.0,120.0,126.0,200.0,206.0,21,167
168,695,188,188-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:22:45.480000,2026-07-07 09:00:00,80.0,126.0,132.0,206.0,212.0,22,168
169,698,4,4-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:25:15.660000,2026-07-07 09:00:00,80.0,132.0,138.0,212.0,218.0,23,169
170,699,265,265-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:26:01.620000,2026-07-07 09:00:00,80.0,138.0,144.0,218.0,224.0,24,170
171,700,592,592-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:00,2026-07-07 09:27:34.500000,2026-07-07 09:00:00,80.0,144.0,150.0,224.0,230.0,25,171
172,707,435,435-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:30:06.360000,2026-07-07 09:30:00,56.470588235294116,0.0,6.0,56.470588235294116,62.470588235294116,1,172
173,708,429,429-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:30:10.260000,2026-07-07 09:30:00,56.470588235294116,6.0,12.0,62.470588235294116,68.47058823529412,2,173
174,709,231,231-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:30:15.420000,2026-07-07 09:30:00,56.470588235294116,12.0,18.0,68.47058823529412,74.47058823529412,3,174
175,711,19,19-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:31:36.540000,2026-07-07 09:30:00,56.470588235294116,18.0,24.0,74.47058823529412,80.47058823529412,4,175
176,721,746,746-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:33:29.820000,2026-07-07 09:30:00,56.470588235294116,24.0,30.0,80.47058823529412,86.47058823529412,5,176
177,722,400,400-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:33:30.360000,2026-07-07 09:30:00,56.470588235294116,30.0,36.0,86.47058823529412,92.47058823529412,6,177
178,723,353,353-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:33:30.360000,2026-07-07 09:30:00,56.470588235294116,36.0,42.0,92.47058823529412,98.47058823529412,7,178
179,724,571,571-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:33:30.360000,2026-07-07 09:30:00,56.470588235294116,42.0,48.0,98.47058823529412,104.47058823529412,8,179
180,727,418,418-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:33:58.680000,2026-07-07 09:30:00,56.470588235294116,48.0,54.0,104.47058823529412,110.47058823529412,9,180
181,728,304,304-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:33:58.680000,2026-07-07 09:30:00,56.470588235294116,54.0,60.0,110.47058823529412,116.47058823529412,10,181
182,730,334,334-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:35:52.560000,2026-07-07 09:30:00,56.470588235294116,60.0,66.0,116.47058823529412,122.47058823529412,11,182
183,731,572,572-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:37:26.220000,2026-07-07 09:30:00,56.470588235294116,66.0,72.0,122.47058823529412,128.47058823529412,12,183
184,735,650,650-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:42:38.880000,2026-07-07 09:30:00,56.470588235294116,72.0,78.0,128.47058823529412,134.47058823529412,13,184
185,736,247,247-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:43:36.840000,2026-07-07 09:30:00,56.470588235294116,78.0,84.0,134.47058823529412,140.47058823529412,14,185
186,739,70,70-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:44:44.340000,2026-07-07 09:30:00,56.470588235294116,84.0,90.0,140.47058823529412,146.47058823529412,15,186
187,742,197,197-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:47:36.720000,2026-07-07 09:30:00,56.470588235294116,90.0,96.0,146.47058823529412,152.47058823529412,16,187
188,744,87,87-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:49:18,2026-07-07 09:30:00,56.470588235294116,96.0,102.0,152.47058823529412,158.47058823529412,17,188
189,745,214,214-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:49:51.240000,2026-07-07 09:30:00,56.470588235294116,102.0,108.0,158.47058823529412,164.47058823529412,18,189
190,749,164,164-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:50:44.340000,2026-07-07 09:30:00,56.470588235294116,108.0,114.0,164.47058823529412,170.47058823529412,19,190
191,751,802,802-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:51:07.693333,2026-07-07 09:30:00,56.470588235294116,114.0,120.0,170.47058823529412,176.47058823529412,20,191
192,752,184,184-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:51:38.340000,2026-07-07 09:30:00,56.470588235294116,120.0,126.0,176.47058823529412,182.47058823529412,21,192
193,753,151,151-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:51:51.840000,2026-07-07 09:30:00,56.470588235294116,126.0,132.0,182.47058823529412,188.47058823529412,22,193
194,754,912,912-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:52:13.920000,2026-07-07 09:30:00,56.470588235294116,132.0,138.0,188.47058823529412,194.47058823529412,23,194
195,755,153,153-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:54:11.460000,2026-07-07 09:30:00,56.470588235294116,138.0,144.0,194.47058823529412,200.47058823529412,24,195
196,756,724,724-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:54:37.440000,2026-07-07 09:30:00,56.470588235294116,144.0,150.0,200.47058823529412,206.47058823529412,25,196
197,757,63,63-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:54:37.440000,2026-07-07 09:30:00,56.470588235294116,150.0,156.0,206.47058823529412,212.47058823529412,26,197
198,759,635,635-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:56:34.020000,2026-07-07 09:30:00,56.470588235294116,156.0,162.0,212.47058823529412,218.47058823529412,27,198
199,760,2,2-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:57:17.940000,2026-07-07 09:30:00,56.470588235294116,162.0,168.0,218.47058823529412,224.47058823529412,28,199
200,761,726,726-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:57:29.220000,2026-07-07 09:30:00,56.470588235294116,168.0,174.0,224.47058823529412,230.47058823529412,29,200
201,762,319,319-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:57:35.520000,2026-07-07 09:30:00,56.470588235294116,174.0,180.0,230.47058823529412,236.47058823529412,30,201
202,763,323,323-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:57:45.060000,2026-07-07 09:30:00,56.470588235294116,180.0,186.0,236.47058823529412,242.47058823529412,31,202
203,764,474,474-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T09:30,2026-07-07 09:58:42.780000,2026-07-07 09:30:00,56.470588235294116,186.0,192.0,242.47058823529412,248.47058823529412,32,203
204,774,440,440-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T10:00,2026-07-07 10:04:17.100000,2026-07-07 10:00:00,56.470588235294116,0.0,6.0,56.470588235294116,62.470588235294116,1,204
205,782,736,736-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T10:00,2026-07-07 10:23:11.820000,2026-07-07 10:00:00,56.470588235294116,6.0,12.0,62.470588235294116,68.47058823529412,2,205
206,787,944,944-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T10:00,2026-07-07 10:29:31.320000,2026-07-07 10:00:00,56.470588235294116,12.0,18.0,68.47058823529412,74.47058823529412,3,206
207,800,996,996-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T10:30,2026-07-07 10:38:35.940000,2026-07-07 10:30:00,48.0,0.0,6.0,48.0,54.0,1,207
208,802,954,954-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T10:30,2026-07-07 10:39:22.186667,2026-07-07 10:30:00,48.0,6.0,12.0,54.0,60.0,2,208
209,806,739,739-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T10:30,2026-07-07 10:53:38.700000,2026-07-07 10:30:00,48.0,12.0,18.0,60.0,66.0,3,209
210,811,669,669-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T10:30,2026-07-07 10:59:25.980000,2026-07-07 10:30:00,48.0,18.0,24.0,66.0,72.0,4,210
211,813,874,874-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:00,2026-07-07 11:00:00,2026-07-07 11:00:00,48.0,0.0,6.0,48.0,54.0,1,211
212,815,367,367-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:00,2026-07-07 11:01:59.340000,2026-07-07 11:00:00,48.0,6.0,12.0,54.0,60.0,2,212
213,816,836,836-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:00,2026-07-07 11:02:08.280000,2026-07-07 11:00:00,48.0,12.0,18.0,60.0,66.0,3,213
214,820,796,796-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:00,2026-07-07 11:06:48,2026-07-07 11:00:00,48.0,18.0,24.0,66.0,72.0,4,214
215,823,926,926-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:00,2026-07-07 11:16:36.720000,2026-07-07 11:00:00,48.0,24.0,30.0,72.0,78.0,5,215
216,831,702,702-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:00,2026-07-07 11:25:51.960000,2026-07-07 11:00:00,48.0,30.0,36.0,78.0,84.0,6,216
217,842,253,253-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:30,2026-07-07 11:35:58.020000,2026-07-07 11:30:00,48.0,0.0,6.0,48.0,54.0,1,217
218,845,113,113-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:30,2026-07-07 11:39:27.480000,2026-07-07 11:30:00,48.0,6.0,12.0,54.0,60.0,2,218
219,848,898,898-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T11:30,2026-07-07 11:43:19.800000,2026-07-07 11:30:00,48.0,12.0,18.0,60.0,66.0,3,219
220,863,977,977-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:00,2026-07-07 12:13:00.660000,2026-07-07 12:00:00,48.0,0.0,6.0,48.0,54.0,1,220
221,868,821,821-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:00,2026-07-07 12:15:44.580000,2026-07-07 12:00:00,48.0,6.0,12.0,54.0,60.0,2,221
222,870,317,317-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:00,2026-07-07 12:17:55.500000,2026-07-07 12:00:00,48.0,12.0,18.0,60.0,66.0,3,222
223,873,755,755-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:00,2026-07-07 12:26:00.960000,2026-07-07 12:00:00,48.0,18.0,24.0,66.0,72.0,4,223
224,888,886,886-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:30,2026-07-07 12:31:32.100000,2026-07-07 12:30:00,48.0,0.0,6.0,48.0,54.0,1,224
225,892,149,149-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:30,2026-07-07 12:37:20.280000,2026-07-07 12:30:00,48.0,6.0,12.0,54.0,60.0,2,225
226,893,921,921-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:30,2026-07-07 12:37:55.740000,2026-07-07 12:30:00,48.0,12.0,18.0,60.0,66.0,3,226
227,898,681,681-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T12:30,2026-07-07 12:50:38.640000,2026-07-07 12:30:00,48.0,18.0,24.0,66.0,72.0,4,227
228,916,952,952-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T13:00,2026-07-07 13:07:25.320000,2026-07-07 13:00:00,48.0,0.0,6.0,48.0,54.0,1,228
229,940,600,600-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T13:30,2026-07-07 13:30:19.740000,2026-07-07 13:30:00,48.0,0.0,6.0,48.0,54.0,1,229
230,950,951,951-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T14:00,2026-07-07 14:00:00,2026-07-07 14:00:00,48.0,0.0,6.0,48.0,54.0,1,230
231,964,287,287-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T14:00,2026-07-07 14:01:26.340000,2026-07-07 14:00:00,48.0,6.0,12.0,54.0,60.0,2,231
232,965,531,531-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T14:00,2026-07-07 14:07:25.320000,2026-07-07 14:00:00,48.0,12.0,18.0,60.0,66.0,3,232
233,981,187,187-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T14:30,2026-07-07 14:30:06.840000,2026-07-07 14:30:00,48.0,0.0,6.0,48.0,54.0,1,233
234,983,150,150-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T14:30,2026-07-07 14:36:59.820000,2026-07-07 14:30:00,48.0,6.0,12.0,54.0,60.0,2,234
235,986,953,953-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T14:30,2026-07-07 14:46:34.680000,2026-07-07 14:30:00,48.0,12.0,18.0,60.0,66.0,3,235
236,1007,705,705-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T15:00,2026-07-07 15:08:27.420000,2026-07-07 15:00:00,48.0,0.0,6.0,48.0,54.0,1,236
237,1022,544,544-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T15:30,2026-07-07 15:30:35.280000,2026-07-07 15:30:00,48.0,0.0,6.0,48.0,54.0,1,237
238,1041,270,270-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T16:00,2026-07-07 16:00:00,2026-07-07 16:00:00,48.0,0.0,6.0,48.0,54.0,1,238
239,1051,317,317-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T16:00,2026-07-07 16:00:00,2026-07-07 16:00:00,48.0,6.0,12.0,54.0,60.0,2,239
240,1052,367,367-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T16:00,2026-07-07 16:00:00,2026-07-07 16:00:00,48.0,12.0,18.0,60.0,66.0,3,240
241,1056,180,180-2026-07-07-L01,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T16:00,2026-07-07 16:21:40.860000,2026-07-07 16:00:00,48.0,18.0,24.0,66.0,72.0,4,241
242,1068,179,179-2026-07-07-L02,ride_hailing,6.0,nine_zone_representative|all|2026-07-07T16:30,2026-07-07 16:30:00,2026-07-07 16:30:00,48.0,0.0,6.0,48.0,54.0,1,242
