agent_id,age_group,work_status,medical_need_level,day_of_week,is_weekend,activity_id,activity_sequence,sequence_order,activity_purpose,home_zone,destination_zone,planned_start_datetime,planned_end_datetime,is_mandatory,baseline_cancel_probability,weather_scenario,day_type,weather_type,departure_time,weather_exposed,remote_work_applicable,remote_work_probability_source,p_remote_work,remote_work_draw,remote_work,p_weather_cancel,weather_cancel_draw,weather_cancellation,travel_required,final_status,completed,transport_unmet,transport_succeeded,activity_completed,actual_arrival_time,arrival_delay_minutes,on_time_arrival
15,18-39,regular_worker,,Saturday,True,activity-15-2026-07-11-008,8,1,social_leisure,Z7,Z5,2026-07-11 13:30:00,2026-07-11 15:30:00,False,0.24,W0,rest_day,normal,2026-07-11 12:30:00,False,False,not_applicable,0.0,0.38200024268483523,False,0.0,0.83912040380059,False,True,completed,True,False,True,True,2026-07-11 13:20:00,0.0,True
16,18-39,regular_worker,,Saturday,True,activity-16-2026-07-11-008,8,1,social_leisure,Z1,Z1,2026-07-11 09:30:00,2026-07-11 11:30:00,False,0.24,W0,rest_day,normal,2026-07-11 09:10:00,False,False,not_applicable,0.0,0.47884330989228435,False,0.0,0.25483401820237356,False,True,completed,True,False,True,True,2026-07-11 09:20:00,0.0,True
16,18-39,regular_worker,,Saturday,True,activity-16-2026-07-11-009,9,2,social_leisure,Z1,Z7,2026-07-11 14:00:00,2026-07-11 18:00:00,False,0.24,W0,rest_day,normal,2026-07-11 13:00:00,False,False,not_applicable,0.0,0.10973628781139823,False,0.0,0.015224314466483395,False,True,completed,True,False,True,True,2026-07-11 13:50:00,0.0,True
16,18-39,regular_worker,,Saturday,True,activity-16-2026-07-11-010,10,3,visit,Z1,Z5,2026-07-11 19:30:00,2026-07-11 22:30:00,False,0.16,W0,rest_day,normal,2026-07-11 18:30:00,False,False,not_applicable,0.0,0.08352324395715781,False,0.0,0.3145376993639845,False,True,completed,True,False,True,True,2026-07-11 19:25:00,0.0,True
18,18-39,regular_worker,,Saturday,True,activity-18-2026-07-11-008,8,1,social_leisure,Z7,Z7,2026-07-11 09:30:00,2026-07-11 13:30:00,False,0.24,W0,rest_day,normal,2026-07-11 08:50:00,False,False,not_applicable,0.0,0.38242839983932697,False,0.0,0.5460683834431468,False,True,completed,True,False,True,True,2026-07-11 09:25:00,0.0,True
18,18-39,regular_worker,,Saturday,True,activity-18-2026-07-11-009,9,2,social_leisure,Z7,Z1,2026-07-11 15:00:00,2026-07-11 19:00:00,False,0.24,W0,rest_day,normal,2026-07-11 14:00:00,False,False,not_applicable,0.0,0.30709521508229237,False,0.0,0.4863978722286168,False,True,completed,True,False,True,True,2026-07-11 14:50:00,0.0,True
18,18-39,regular_worker,,Saturday,True,activity-18-2026-07-11-010,10,3,visit,Z7,Z2,2026-07-11 21:00:00,2026-07-11 22:00:00,False,0.16,W0,rest_day,normal,2026-07-11 20:30:00,False,False,not_applicable,0.0,0.5972180743495322,False,0.0,0.38794340811062134,False,True,completed,True,False,True,True,2026-07-11 20:55:00,0.0,True
19,18-39,flexible_non_worker,,Saturday,True,activity-19-2026-07-11-009,9,1,shopping,Z3,Z3,2026-07-11 13:00:00,2026-07-11 14:00:00,False,0.15,W0,rest_day,normal,2026-07-11 12:50:00,False,False,not_applicable,0.0,0.8742489462137218,False,0.0,0.3362693342380236,False,True,completed,True,False,True,True,2026-07-11 12:57:00,0.0,True
2,18-39,regular_worker,,Saturday,True,activity-2-2026-07-11-007,7,1,out_of_home_family_care,Z7,Z2,2026-07-11 11:00:00,2026-07-11 13:00:00,False,0.08,W0,rest_day,normal,2026-07-11 09:35:00,False,False,not_applicable,0.0,0.24410335190695623,False,0.0,0.845619601525414,False,True,completed,True,False,True,True,2026-07-11 10:55:00,0.0,True
20,18-39,regular_worker,,Saturday,True,activity-20-2026-07-11-008,8,1,medical,Z2,Z2,2026-07-11 09:00:00,2026-07-11 10:00:00,True,0.01,W0,rest_day,normal,2026-07-11 08:25:00,False,False,not_applicable,0.0,0.9342964004744821,False,0.0,0.8949860566645719,False,True,completed,True,False,True,True,2026-07-11 08:55:00,0.0,True
21,40-59,regular_worker,,Saturday,True,activity-21-2026-07-11-006,6,1,social_leisure,Z9,Z9,2026-07-11 09:00:00,2026-07-11 13:00:00,False,0.24,W0,rest_day,normal,2026-07-11 08:20:00,False,False,not_applicable,0.0,0.7817850996652042,False,0.0,0.9284249725237371,False,True,completed,True,False,True,True,2026-07-11 08:50:11.340000,0.0,True
21,40-59,regular_worker,,Saturday,True,activity-21-2026-07-11-007,7,2,social_leisure,Z9,Z9,2026-07-11 17:30:00,2026-07-11 20:30:00,False,0.24,W0,rest_day,normal,2026-07-11 17:05:00,False,False,not_applicable,0.0,0.3150160758359752,False,0.0,0.12085704187777062,False,True,completed,True,False,True,True,2026-07-11 17:26:37.574880,0.0,True
22,40-59,regular_worker,,Saturday,True,activity-22-2026-07-11-008,8,1,social_leisure,Z5,Z5,2026-07-11 10:00:00,2026-07-11 12:00:00,False,0.24,W0,rest_day,normal,2026-07-11 09:20:00,False,False,not_applicable,0.0,0.9358636399371387,False,0.0,0.4876321240014543,False,True,completed,True,False,True,True,2026-07-11 09:49:59.691420,0.0,True
22,40-59,regular_worker,,Saturday,True,activity-22-2026-07-11-009,9,2,visit,Z5,Z5,2026-07-11 15:00:00,2026-07-11 19:00:00,False,0.16,W0,rest_day,normal,2026-07-11 14:30:00,False,False,not_applicable,0.0,0.7027941663319464,False,0.0,0.15169547381314774,False,True,completed,True,False,True,True,2026-07-11 14:50:00,0.0,True
23,40-59,flexible_non_worker,,Saturday,True,activity-23-2026-07-11-006,6,1,social_leisure,Z5,Z7,2026-07-11 09:30:00,2026-07-11 10:30:00,False,0.24,W0,rest_day,normal,2026-07-11 08:30:00,False,False,not_applicable,0.0,0.5725883040061996,False,0.0,0.8096343514237969,False,True,completed,True,False,True,True,2026-07-11 09:20:50.256480,0.0,True
23,40-59,flexible_non_worker,,Saturday,True,activity-23-2026-07-11-007,7,2,social_leisure,Z5,Z5,2026-07-11 13:00:00,2026-07-11 17:00:00,False,0.24,W0,rest_day,normal,2026-07-11 12:00:00,False,False,not_applicable,0.0,0.9563850381949247,False,0.0,0.08942020205708702,False,True,completed,True,False,True,True,2026-07-11 12:50:00,0.0,True
25,40-59,regular_worker,,Saturday,True,activity-25-2026-07-11-006,6,1,shopping,Z7,Z7,2026-07-11 18:00:00,2026-07-11 19:30:00,False,0.15,W0,rest_day,normal,2026-07-11 17:30:00,False,False,not_applicable,0.0,0.4610034690215025,False,0.0,0.31479045782930687,False,True,completed,True,False,True,True,2026-07-11 17:50:00.153840,0.0,True
26,40-59,regular_worker,,Saturday,True,activity-26-2026-07-11-006,6,1,visit,Z8,Z3,2026-07-11 13:30:00,2026-07-11 16:30:00,False,0.16,W0,rest_day,normal,2026-07-11 12:05:00,False,False,not_applicable,0.0,0.6755857921798316,False,0.0,0.7383445748694155,False,True,completed,True,False,True,True,2026-07-11 13:30:57.655800,0.961,True
27,40-59,regular_worker,,Saturday,True,activity-27-2026-07-11-009,9,1,shopping,Z3,Z3,2026-07-11 13:00:00,2026-07-11 14:30:00,False,0.15,W0,rest_day,normal,2026-07-11 12:50:00,False,False,not_applicable,0.0,0.5428630838814158,False,0.0,0.3379370890894385,False,True,completed,True,False,True,True,2026-07-11 12:50:00,0.0,True
3,18-39,regular_worker,,Saturday,True,activity-3-2026-07-11-007,7,1,social_leisure,Z2,Z2,2026-07-11 12:00:00,2026-07-11 13:00:00,False,0.24,W0,rest_day,normal,2026-07-11 11:35:00,False,False,not_applicable,0.0,0.7547638398693598,False,0.0,0.9077508140755443,False,True,completed,True,False,True,True,2026-07-11 11:50:00,0.0,True
3,18-39,regular_worker,,Saturday,True,activity-3-2026-07-11-008,8,2,out_of_home_family_activity,Z2,Z1,2026-07-11 15:30:00,2026-07-11 21:30:00,False,0.12,W0,rest_day,normal,2026-07-11 15:00:00,False,False,not_applicable,0.0,0.36086189623732157,False,0.0,0.6035824363415901,False,True,completed,True,False,True,True,2026-07-11 15:20:00,0.0,True
30,40-59,regular_worker,,Saturday,True,activity-30-2026-07-11-008,8,1,shopping,Z1,Z1,2026-07-11 13:30:00,2026-07-11 14:00:00,False,0.15,W0,rest_day,normal,2026-07-11 13:20:00,False,False,not_applicable,0.0,0.01050618472383566,False,0.0,0.48065658320697274,False,True,completed,True,False,True,True,2026-07-11 13:20:00,0.0,True
31,40-59,regular_worker,,Saturday,True,activity-31-2026-07-11-006,6,1,shopping,Z2,Z1,2026-07-11 17:30:00,2026-07-11 19:00:00,False,0.15,W0,rest_day,normal,2026-07-11 17:00:00,False,False,not_applicable,0.0,0.898217517157353,False,0.0,0.17532277378752173,False,True,completed,True,False,True,True,2026-07-11 17:19:50.610600,0.0,True
32,40-59,regular_worker,,Saturday,True,activity-32-2026-07-11-006,6,1,shopping,Z3,Z3,2026-07-11 18:00:00,2026-07-11 19:30:00,False,0.15,W0,rest_day,normal,2026-07-11 17:45:00,False,False,not_applicable,0.0,0.8771021889611164,False,0.0,0.34687430879542747,False,True,completed,True,False,True,True,2026-07-11 17:50:04.200000,0.0,True
33,40-59,regular_worker,,Saturday,True,activity-33-2026-07-11-006,6,1,out_of_home_family_care,Z4,Z4,2026-07-11 13:00:00,2026-07-11 19:00:00,False,0.08,W0,rest_day,normal,2026-07-11 12:25:00,False,False,not_applicable,0.0,0.4535579672190571,False,0.0,0.8306685585516026,False,True,completed,True,False,True,True,2026-07-11 12:52:00,0.0,True
34,40-59,regular_worker,,Saturday,True,activity-34-2026-07-11-006,6,1,social_leisure,Z7,Z7,2026-07-11 09:30:00,2026-07-11 12:30:00,False,0.24,W0,rest_day,normal,2026-07-11 08:50:00,False,False,not_applicable,0.0,0.12420764588227816,False,0.0,0.4237664133814098,False,True,completed,True,False,True,True,2026-07-11 09:25:00,0.0,True
34,40-59,regular_worker,,Saturday,True,activity-34-2026-07-11-007,7,2,shopping,Z7,Z7,2026-07-11 17:00:00,2026-07-11 17:30:00,False,0.15,W0,rest_day,normal,2026-07-11 16:40:00,False,False,not_applicable,0.0,0.3426744726178959,False,0.0,0.3262418403262584,False,True,completed,True,False,True,True,2026-07-11 16:50:00,0.0,True
34,40-59,regular_worker,,Saturday,True,activity-34-2026-07-11-008,8,3,social_leisure,Z7,Z7,2026-07-11 19:30:00,2026-07-11 20:30:00,False,0.24,W0,rest_day,normal,2026-07-11 18:50:00,False,False,not_applicable,0.0,0.18615898393991503,False,0.0,0.9053916788974453,False,True,completed,True,False,True,True,2026-07-11 19:25:00,0.0,True
35,40-59,regular_worker,,Saturday,True,activity-35-2026-07-11-006,6,1,visit,Z2,Z2,2026-07-11 09:00:00,2026-07-11 10:00:00,False,0.16,W0,rest_day,normal,2026-07-11 08:30:00,False,False,not_applicable,0.0,0.8513007538691305,False,0.0,0.7505253875096052,False,True,completed,True,False,True,True,2026-07-11 08:55:00,0.0,True
35,40-59,regular_worker,,Saturday,True,activity-35-2026-07-11-007,7,2,visit,Z2,Z2,2026-07-11 11:30:00,2026-07-11 13:30:00,False,0.16,W0,rest_day,normal,2026-07-11 10:45:00,False,False,not_applicable,0.0,0.767590605567723,False,0.0,0.09066396774941787,False,True,completed,True,False,True,True,2026-07-11 11:25:00,0.0,True
35,40-59,regular_worker,,Saturday,True,activity-35-2026-07-11-008,8,3,visit,Z2,Z8,2026-07-11 17:00:00,2026-07-11 19:00:00,False,0.16,W0,rest_day,normal,2026-07-11 16:25:00,False,False,not_applicable,0.0,0.7211760991394607,False,0.0,0.8514919990187605,False,True,completed,True,False,True,True,2026-07-11 16:50:00,0.0,True
36,40-59,regular_worker,,Saturday,True,activity-36-2026-07-11-007,7,1,out_of_home_family_activity,Z6,Z3,2026-07-11 09:00:00,2026-07-11 10:00:00,False,0.12,W0,rest_day,normal,2026-07-11 08:05:00,False,False,not_applicable,0.0,0.13137042291400342,False,0.0,0.12364830481479737,False,True,completed,True,False,True,True,2026-07-11 08:49:59.410020,0.0,True
36,40-59,regular_worker,,Saturday,True,activity-36-2026-07-11-008,8,2,visit,Z6,Z3,2026-07-11 11:30:00,2026-07-11 15:30:00,False,0.16,W0,rest_day,normal,2026-07-11 11:10:00,False,False,not_applicable,0.0,0.18940265671766962,False,0.0,0.8031054424759076,False,True,completed,True,False,True,True,2026-07-11 11:20:00,0.0,True
36,40-59,regular_worker,,Saturday,True,activity-36-2026-07-11-009,9,3,out_of_home_family_care,Z6,Z3,2026-07-11 17:00:00,2026-07-11 18:00:00,False,0.08,W0,rest_day,normal,2026-07-11 16:25:00,False,False,not_applicable,0.0,0.4125469161021338,False,0.0,0.5519720039548195,False,True,completed,True,False,True,True,2026-07-11 16:50:00,0.0,True
36,40-59,regular_worker,,Saturday,True,activity-36-2026-07-11-010,10,4,shopping,Z6,Z6,2026-07-11 19:30:00,2026-07-11 20:30:00,False,0.15,W0,rest_day,normal,2026-07-11 18:35:00,False,False,not_applicable,0.0,0.6624123289539671,False,0.0,0.04929263627095143,False,True,completed,True,False,True,True,2026-07-11 19:25:00,0.0,True
37,40-59,regular_worker,,Saturday,True,activity-37-2026-07-11-008,8,1,out_of_home_family_activity,Z3,Z7,2026-07-11 12:00:00,2026-07-11 16:00:00,False,0.12,W0,rest_day,normal,2026-07-11 10:35:00,False,False,not_applicable,0.0,0.9821179359653093,False,0.0,0.5123965653668893,False,True,completed,True,False,True,True,2026-07-11 11:55:46.269240,0.0,True
37,40-59,regular_worker,,Saturday,True,activity-37-2026-07-11-009,9,2,shopping,Z3,Z3,2026-07-11 18:30:00,2026-07-11 20:30:00,False,0.15,W0,rest_day,normal,2026-07-11 17:05:00,False,False,not_applicable,0.0,0.21981144744703376,False,0.0,0.9951417984023708,False,True,completed,True,False,True,True,2026-07-11 18:39:40.695000,9.678,False
38,60+,retired,high,Saturday,True,activity-38-2026-07-11-006,6,1,shopping,Z8,Z8,2026-07-11 11:00:00,2026-07-11 12:00:00,False,0.15,W0,rest_day,normal,2026-07-11 10:50:00,False,False,not_applicable,0.0,0.5352973321888258,False,0.0,0.08957444998081915,False,True,completed,True,False,True,True,2026-07-11 10:50:00,0.0,True
38,60+,retired,high,Saturday,True,activity-38-2026-07-11-007,7,2,out_of_home_family_care,Z8,Z2,2026-07-11 14:30:00,2026-07-11 16:30:00,False,0.08,W0,rest_day,normal,2026-07-11 13:55:00,False,False,not_applicable,0.0,0.9286248693370517,False,0.0,0.24754992726352507,False,True,completed,True,False,True,True,2026-07-11 14:20:00,0.0,True
39,60+,retired,standard,Saturday,True,activity-39-2026-07-11-005,5,1,social_leisure,Z6,Z6,2026-07-11 09:00:00,2026-07-11 10:00:00,False,0.24,W0,rest_day,normal,2026-07-11 08:30:00,False,False,not_applicable,0.0,0.335451444005672,False,0.0,0.5805191033459025,False,True,completed,True,False,True,True,2026-07-11 08:50:00,0.0,True
39,60+,retired,standard,Saturday,True,activity-39-2026-07-11-006,6,2,shopping,Z6,Z6,2026-07-11 17:30:00,2026-07-11 18:00:00,False,0.15,W0,rest_day,normal,2026-07-11 17:20:00,False,False,not_applicable,0.0,0.27213745375088183,False,0.0,0.2672633469086913,False,True,completed,True,False,True,True,2026-07-11 17:27:00,0.0,True
40,60+,part_time_worker,low,Saturday,True,activity-40-2026-07-11-003,3,1,out_of_home_family_activity,Z5,Z7,2026-07-11 17:00:00,2026-07-11 18:00:00,False,0.12,W0,rest_day,normal,2026-07-11 16:00:00,False,False,not_applicable,0.0,0.6936917495620465,False,0.0,0.26250391223140934,False,True,completed,True,False,True,True,2026-07-11 16:55:00,0.0,True
42,60+,retired,standard,Saturday,True,activity-42-2026-07-11-005,5,1,shopping,Z2,Z1,2026-07-11 12:30:00,2026-07-11 13:00:00,False,0.15,W0,rest_day,normal,2026-07-11 12:00:00,False,False,not_applicable,0.0,0.294213569542293,False,0.0,0.42058961878905776,False,True,completed,True,False,True,True,2026-07-11 12:25:00,0.0,True
42,60+,retired,standard,Saturday,True,activity-42-2026-07-11-006,6,2,out_of_home_family_activity,Z2,Z8,2026-07-11 15:30:00,2026-07-11 17:30:00,False,0.12,W0,rest_day,normal,2026-07-11 14:30:00,False,False,not_applicable,0.0,0.02192162298482163,False,0.0,0.3584308989758354,False,True,completed,True,False,True,True,2026-07-11 15:20:00,0.0,True
43,60+,retired,standard,Saturday,True,activity-43-2026-07-11-005,5,1,shopping,Z9,Z9,2026-07-11 11:00:00,2026-07-11 12:00:00,False,0.15,W0,rest_day,normal,2026-07-11 10:40:00,False,False,not_applicable,0.0,0.8741302767911463,False,0.0,0.5334123185956998,False,True,completed,True,False,True,True,2026-07-11 10:49:18.041760,0.0,True
44,60+,retired,high,Saturday,True,activity-44-2026-07-11-004,4,1,out_of_home_family_activity,Z4,Z4,2026-07-11 10:00:00,2026-07-11 16:00:00,False,0.12,W0,rest_day,normal,2026-07-11 09:40:00,False,False,not_applicable,0.0,0.7724294160969745,False,0.0,0.4452888980105984,False,True,completed,True,False,True,True,2026-07-11 09:49:59.408100,0.0,True
44,60+,retired,high,Saturday,True,activity-44-2026-07-11-005,5,2,out_of_home_family_activity,Z4,Z4,2026-07-11 17:30:00,2026-07-11 18:30:00,False,0.12,W0,rest_day,normal,2026-07-11 16:45:00,False,False,not_applicable,0.0,0.084523350817902,False,0.0,0.76442073754124,False,True,completed,True,False,True,True,2026-07-11 17:20:30.072720,0.0,True
45,60+,retired,standard,Saturday,True,activity-45-2026-07-11-006,6,1,shopping,Z2,Z8,2026-07-11 13:00:00,2026-07-11 14:00:00,False,0.15,W0,rest_day,normal,2026-07-11 12:25:00,False,False,not_applicable,0.0,0.24788887676585478,False,0.0,0.6978024430289743,False,True,completed,True,False,True,True,2026-07-11 12:50:00,0.0,True
45,60+,retired,standard,Saturday,True,activity-45-2026-07-11-007,7,2,visit,Z2,Z3,2026-07-11 15:30:00,2026-07-11 17:30:00,False,0.16,W0,rest_day,normal,2026-07-11 14:05:00,False,False,not_applicable,0.0,0.9709673796750228,False,0.0,0.2743878908807268,False,True,completed,True,False,True,True,2026-07-11 15:25:00,0.0,True
46,60+,part_time_worker,low,Saturday,True,activity-46-2026-07-11-003,3,1,out_of_home_family_activity,Z5,Z5,2026-07-11 10:30:00,2026-07-11 16:30:00,False,0.12,W0,rest_day,normal,2026-07-11 10:05:00,False,False,not_applicable,0.0,0.919380814037757,False,0.0,0.7948560185038753,False,True,completed,True,False,True,True,2026-07-11 10:20:04.616040,0.0,True
47,60+,retired,standard,Saturday,True,activity-47-2026-07-11-004,4,1,visit,Z3,Z8,2026-07-11 09:30:00,2026-07-11 17:30:00,False,0.16,W0,rest_day,normal,2026-07-11 08:05:00,False,False,not_applicable,0.0,0.9087351123255382,False,0.0,0.25879353604475364,False,True,completed,True,False,True,True,2026-07-11 09:42:59.808060,12.997,False
48,60+,retired,standard,Saturday,True,activity-48-2026-07-11-007,7,1,shopping,Z3,Z3,2026-07-11 11:00:00,2026-07-11 12:00:00,False,0.15,W0,rest_day,normal,2026-07-11 10:45:00,False,False,not_applicable,0.0,0.13162707674343327,False,0.0,0.2553915126523142,False,True,completed,True,False,True,True,2026-07-11 10:49:59.940000,0.0,True
48,60+,retired,standard,Saturday,True,activity-48-2026-07-11-008,8,2,out_of_home_family_care,Z3,Z3,2026-07-11 15:30:00,2026-07-11 18:30:00,False,0.08,W0,rest_day,normal,2026-07-11 15:05:00,False,False,not_applicable,0.0,0.8277653330972925,False,0.0,0.49176809301179425,False,True,completed,True,False,True,True,2026-07-11 15:20:00,0.0,True
49,60+,retired,standard,Saturday,True,activity-49-2026-07-11-007,7,1,shopping,Z7,Z1,2026-07-11 12:00:00,2026-07-11 12:30:00,False,0.15,W0,rest_day,normal,2026-07-11 11:00:00,False,False,not_applicable,0.0,0.14136783194718264,False,0.0,0.7758633067269998,False,True,completed,True,False,True,True,2026-07-11 11:50:00,0.0,True
49,60+,retired,standard,Saturday,True,activity-49-2026-07-11-008,8,2,out_of_home_family_activity,Z7,Z7,2026-07-11 14:00:00,2026-07-11 15:00:00,False,0.12,W0,rest_day,normal,2026-07-11 13:00:00,False,False,not_applicable,0.0,0.61319378365668,False,0.0,0.2157949828891026,False,True,completed,True,False,True,True,2026-07-11 13:50:00,0.0,True
49,60+,retired,standard,Saturday,True,activity-49-2026-07-11-009,9,3,out_of_home_family_activity,Z7,Z7,2026-07-11 16:30:00,2026-07-11 18:30:00,False,0.12,W0,rest_day,normal,2026-07-11 16:10:00,False,False,not_applicable,0.0,0.015186800058516008,False,0.0,0.08359776483497573,False,True,completed,True,False,True,True,2026-07-11 16:20:00,0.0,True
5,18-39,regular_worker,,Saturday,True,activity-5-2026-07-11-006,6,1,social_leisure,Z4,Z4,2026-07-11 13:00:00,2026-07-11 17:00:00,False,0.24,W0,rest_day,normal,2026-07-11 12:35:00,False,False,not_applicable,0.0,0.3876559967816452,False,0.0,0.8415654455408557,False,True,completed,True,False,True,True,2026-07-11 13:37:28.641000,37.477,False
5,18-39,regular_worker,,Saturday,True,activity-5-2026-07-11-007,7,2,shopping,Z4,Z4,2026-07-11 18:30:00,2026-07-11 20:00:00,False,0.15,W0,rest_day,normal,2026-07-11 18:15:00,False,False,not_applicable,0.0,0.5728499808374267,False,0.0,0.3076415051554,False,True,completed,True,False,True,True,2026-07-11 18:27:00,0.0,True
6,18-39,flexible_non_worker,,Saturday,True,activity-6-2026-07-11-005,5,1,out_of_home_family_activity,Z6,Z6,2026-07-11 16:30:00,2026-07-11 18:30:00,False,0.12,W0,rest_day,normal,2026-07-11 16:05:00,False,False,not_applicable,0.0,0.8716790771963043,False,0.0,0.5861916225590205,False,True,completed,True,False,True,True,2026-07-11 16:20:00,0.0,True
7,18-39,regular_worker,,Saturday,True,activity-7-2026-07-11-007,7,1,social_leisure,Z1,Z2,2026-07-11 09:30:00,2026-07-11 12:30:00,False,0.24,W0,rest_day,normal,2026-07-11 09:00:00,False,False,not_applicable,0.0,0.8403806611084745,False,0.0,0.5811562114424544,False,True,completed,True,False,True,True,2026-07-11 09:20:00,0.0,True
7,18-39,regular_worker,,Saturday,True,activity-7-2026-07-11-008,8,2,social_leisure,Z1,Z3,2026-07-11 15:00:00,2026-07-11 21:00:00,False,0.24,W0,rest_day,normal,2026-07-11 14:05:00,False,False,not_applicable,0.0,0.3727739515051667,False,0.0,0.2916605109437946,False,True,completed,True,False,True,True,2026-07-11 14:50:00,0.0,True
8,18-39,regular_worker,,Saturday,True,activity-8-2026-07-11-007,7,1,social_leisure,Z6,Z6,2026-07-11 10:30:00,2026-07-11 22:30:00,False,0.24,W0,rest_day,normal,2026-07-11 09:55:00,False,False,not_applicable,0.0,0.20059773065513048,False,0.0,0.38843397297348714,False,True,completed,True,False,True,True,2026-07-11 10:20:00,0.0,True
9,18-39,regular_worker,,Saturday,True,activity-9-2026-07-11-008,8,1,shopping,Z7,Z7,2026-07-11 12:00:00,2026-07-11 13:00:00,False,0.15,W0,rest_day,normal,2026-07-11 11:45:00,False,False,not_applicable,0.0,0.5248953524439091,False,0.0,0.8789028613743985,False,True,completed,True,False,True,True,2026-07-11 11:50:00,0.0,True
9,18-39,regular_worker,,Saturday,True,activity-9-2026-07-11-009,9,2,shopping,Z7,Z7,2026-07-11 14:30:00,2026-07-11 16:30:00,False,0.15,W0,rest_day,normal,2026-07-11 14:10:00,False,False,not_applicable,0.0,0.8992296234254242,False,0.0,0.7583381474779266,False,True,completed,True,False,True,True,2026-07-11 14:20:00,0.0,True
9,18-39,regular_worker,,Saturday,True,activity-9-2026-07-11-010,10,3,out_of_home_family_activity,Z7,Z7,2026-07-11 20:00:00,2026-07-11 22:00:00,False,0.12,W0,rest_day,normal,2026-07-11 19:05:00,False,False,not_applicable,0.0,0.5924144650567746,False,0.0,0.7408598828093697,False,True,completed,True,False,True,True,2026-07-11 19:55:00,0.0,True
